fraction_removed,relative_lcc_size,relative_lcc_std,strategy
0.0,1.0,0.0,random_failure
0.010095011876484561,0.9895783847980997,0.00040756101018605244,random_failure
0.020190023752969122,0.9789489311163896,0.0008717823365729405,random_failure
0.030285035629453682,0.9684085510688837,0.001083027917017808,random_failure
0.03978622327790974,0.9587885985748219,0.0010795951733049275,random_failure
0.0498812351543943,0.9485748218527317,0.0009319745197991935,random_failure
0.05997624703087886,0.9382422802850356,0.0009239745905172215,random_failure
0.07007125890736342,0.9279097387173397,0.0009319745197991659,random_failure
0.08016627078384798,0.9173693586698336,0.0012526735813378187,random_failure
0.09026128266033254,0.9066211401425178,0.0018162930329863607,random_failure
0.0997624703087886,0.8968230403800476,0.002064946824459858,random_failure
0.10985748218527316,0.8864014251781474,0.0020215745879383212,random_failure
0.11995249406175772,0.8760391923990498,0.0020195078899150625,random_failure
0.13004750593824227,0.8657363420427554,0.002028905798174174,random_failure
0.14014251781472684,0.8554334916864608,0.0021234378975610096,random_failure
0.1502375296912114,0.845249406175772,0.0021227822794017324,random_failure
0.15973871733966746,0.835332541567696,0.0023446263390511524,random_failure
0.16983372921615203,0.8249406175771972,0.002218543110123775,random_failure
0.17992874109263657,0.8143408551068884,0.0024314756073537127,random_failure
0.19002375296912113,0.8038598574821852,0.002430139474328897,random_failure
0.2001187648456057,0.793438242280285,0.0025214078365386862,random_failure
0.21021377672209027,0.7827790973871733,0.002433955051296807,random_failure
0.21971496437054633,0.772832541567696,0.002379005418528521,random_failure
0.22980997624703087,0.7625593824228029,0.0021563949986762154,random_failure
0.23990498812351543,0.751959619952494,0.0024148168784660236,random_failure
0.25,0.7415973871733967,0.002273697549694183,random_failure
0.26009501187648454,0.7312945368171022,0.002339872107043949,random_failure
0.27019002375296913,0.7208135391923991,0.0021477711089015303,random_failure
0.28028503562945367,0.7105700712589074,0.002051646990364966,random_failure
0.28978622327790976,0.7010391923990499,0.0019598093609569447,random_failure
0.2998812351543943,0.6905285035629454,0.0022241826865129744,random_failure
0.30997624703087884,0.6800178147268409,0.002059547085015714,random_failure
0.32007125890736343,0.6696555819477434,0.0019275832728477588,random_failure
0.33016627078384797,0.6593527315914489,0.001909930818134529,random_failure
0.34026128266033256,0.6490795724465558,0.0018923588858114758,random_failure
0.3497624703087886,0.6394893111638955,0.0018063027691788797,random_failure
0.35985748218527314,0.6288895486935867,0.0022671580501188136,random_failure
0.36995249406175773,0.6184976247030879,0.0022753294878548923,random_failure
0.38004750593824227,0.6083432304038005,0.002323754763911927,random_failure
0.39014251781472686,0.5979809976247031,0.0022385303887323465,random_failure
0.4002375296912114,0.5873515439429928,0.0024362415290685594,random_failure
0.40973871733966744,0.5777019002375298,0.00258680601609601,random_failure
0.41983372921615203,0.5674881235154394,0.0025433940788657295,random_failure
0.42992874109263657,0.5571555819477434,0.0027101390511892367,random_failure
0.44002375296912116,0.5467933491686461,0.0029759890564874337,random_failure
0.4501187648456057,0.5365498812351543,0.002956436211103135,random_failure
0.46021377672209024,0.5262173396674584,0.003017329594250655,random_failure
0.46971496437054633,0.5165676959619953,0.0030578078689878826,random_failure
0.47980997624703087,0.5063836104513064,0.0030697717024982646,random_failure
0.48990498812351546,0.4957541567695962,0.003029606441191298,random_failure
0.5,0.4855997624703088,0.002977703560498622,random_failure
0.5100950118764845,0.47520783847981,0.003027155054977255,random_failure
0.5201900237529691,0.4650534441805226,0.0027128769117699355,random_failure
0.5302850356294537,0.45463182897862237,0.0027611902413197525,random_failure
0.5397862232779097,0.4449524940617577,0.0024680298083915434,random_failure
0.5498812351543944,0.4345902612826603,0.00231415077683003,random_failure
0.5599762470308789,0.4245546318289787,0.0024330017180373663,random_failure
0.5700712589073634,0.41339073634204276,0.002753618176675111,random_failure
0.580166270783848,0.40320665083135393,0.0033314377633356716,random_failure
0.5902612826603325,0.3928147268408551,0.0033453361873192694,random_failure
0.5997624703087886,0.3830463182897862,0.003432818769637061,random_failure
0.6098574821852731,0.3725059382422803,0.0032301785806490035,random_failure
0.6199524940617577,0.36226247030878855,0.0030854508270391173,random_failure
0.6300475059382423,0.3518408551068884,0.0036274733455417137,random_failure
0.6401425178147269,0.3414192399049881,0.0032722780653162246,random_failure
0.6502375296912114,0.3312648456057007,0.003208126370798718,random_failure
0.6597387173396675,0.32128859857482184,0.003266601457580369,random_failure
0.669833729216152,0.3108076009501187,0.003757650331441086,random_failure
0.6799287410926366,0.30029691211401427,0.003839247001245753,random_failure
0.6900237529691211,0.29002375296912114,0.003917250515110841,random_failure
0.7001187648456056,0.2794833729216152,0.003835256790223517,random_failure
0.7102137767220903,0.2692399049881235,0.004010888265684699,random_failure
0.7197149643705463,0.2595308788598575,0.0035706203538523195,random_failure
0.7298099762470309,0.2486935866983373,0.0036023161254401703,random_failure
0.7399049881235155,0.2387767220902613,0.0035204997654444807,random_failure
0.75,0.228562945368171,0.0037154309916440672,random_failure
0.7600950118764845,0.21840855106888363,0.0034334945080679658,random_failure
0.7701900237529691,0.20843230403800478,0.0036504241967189994,random_failure
0.7802850356294537,0.19786223277909737,0.0035504217956139803,random_failure
0.7897862232779097,0.18797505938242282,0.003743175650458448,random_failure
0.7998812351543944,0.17728622327790972,0.003792433320576711,random_failure
0.8099762470308789,0.1672209026128266,0.0033392280075933726,random_failure
0.8200712589073634,0.15691805225653205,0.0033474159737727884,random_failure
0.830166270783848,0.14637767220902614,0.003874854265232786,random_failure
0.8402612826603325,0.136312351543943,0.0035706203538523377,random_failure
0.8497624703087886,0.1265142517814727,0.003969375352887586,random_failure
0.8598574821852731,0.11618171021377673,0.0039071696224004275,random_failure
0.8699524940617577,0.10593824228028503,0.00436964937501557,random_failure
0.8800475059382423,0.09510095011876485,0.003868982453506392,random_failure
0.8901425178147269,0.08435273159144893,0.0042798513787135,random_failure
0.9002375296912114,0.07419833729216152,0.004223101386515579,random_failure
0.9097387173396675,0.06564726840855108,0.004052662885759831,random_failure
0.919833729216152,0.05507719714964371,0.004800629578932235,random_failure
0.9299287410926366,0.04355700712589074,0.006806929405108685,random_failure
0.9400237529691211,0.0334916864608076,0.006622082597966929,random_failure
0.9501187648456056,0.024376484560570073,0.007392989258186663,random_failure
0.9602137767220903,0.015587885985748218,0.0058560222456401495,random_failure
0.9697149643705463,0.008758907363420427,0.004026935808123514,random_failure
0.9798099762470309,0.0049881235154394295,0.0029496800703096987,random_failure
0.9899049881235155,0.0018705463182897863,0.00106007888969606,random_failure
1.0,0.0,0.0,random_failure
0.0,1.0,0.0,degree_attack
0.010095011876484561,0.9869358669833729,0.0,degree_attack
0.020190023752969122,0.9768408551068883,0.0,degree_attack
0.030285035629453682,0.9667458432304038,0.0,degree_attack
0.03978622327790974,0.9566508313539193,0.0,degree_attack
0.0498812351543943,0.9465558194774347,0.0,degree_attack
0.05997624703087886,0.9358669833729216,0.0,degree_attack
0.07007125890736342,0.9257719714964371,0.0,degree_attack
0.08016627078384798,0.913895486935867,0.0,degree_attack
0.09026128266033254,0.9032066508313539,0.0,degree_attack
0.0997624703087886,0.8931116389548693,0.0,degree_attack
0.10985748218527316,0.8830166270783848,0.0,degree_attack
0.11995249406175772,0.8729216152019003,0.0,degree_attack
0.13004750593824227,0.8616389548693587,0.0,degree_attack
0.14014251781472684,0.850356294536817,0.0,degree_attack
0.1502375296912114,0.8396674584323041,0.0,degree_attack
0.15973871733966746,0.830166270783848,0.0,degree_attack
0.16983372921615203,0.8188836104513064,0.0,degree_attack
0.17992874109263657,0.8087885985748219,0.0,degree_attack
0.19002375296912113,0.7975059382422803,0.0,degree_attack
0.2001187648456057,0.7862232779097387,0.0,degree_attack
0.21021377672209027,0.7749406175771971,0.0,degree_attack
0.21971496437054633,0.7648456057007126,0.0,degree_attack
0.22980997624703087,0.754750593824228,0.0,degree_attack
0.23990498812351543,0.744061757719715,0.0,degree_attack
0.25,0.7339667458432304,0.0,degree_attack
0.26009501187648454,0.7238717339667459,0.0,degree_attack
0.27019002375296913,0.7137767220902613,0.0,degree_attack
0.28028503562945367,0.7019002375296912,0.0,degree_attack
0.28978622327790976,0.6923990498812351,0.0,degree_attack
0.2998812351543943,0.6805225653206651,0.0,degree_attack
0.30997624703087884,0.669833729216152,0.0,degree_attack
0.32007125890736343,0.6579572446555819,0.0,degree_attack
0.33016627078384797,0.6472684085510689,0.0,degree_attack
0.34026128266033256,0.6353919239904988,0.0,degree_attack
0.3497624703087886,0.6247030878859857,0.0,degree_attack
0.35985748218527314,0.6128266033254157,0.0,degree_attack
0.36995249406175773,0.5985748218527316,0.0,degree_attack
0.38004750593824227,0.584916864608076,0.0,degree_attack
0.39014251781472686,0.5748218527315915,0.0,degree_attack
0.4002375296912114,0.5635391923990499,0.0,degree_attack
0.40973871733966744,0.5522565320665083,0.0,degree_attack
0.41983372921615203,0.5397862232779097,0.0,degree_attack
0.42992874109263657,0.5249406175771971,0.0,degree_attack
0.44002375296912116,0.5130641330166271,0.0,degree_attack
0.4501187648456057,0.5,0.0,degree_attack
0.46021377672209024,0.48752969121140144,0.0,degree_attack
0.46971496437054633,0.4744655581947744,0.0,degree_attack
0.47980997624703087,0.45902612826603323,0.0,degree_attack
0.48990498812351546,0.44358669833729214,0.0,degree_attack
0.5,0.42992874109263657,0.0,degree_attack
0.5100950118764845,0.40914489311163893,0.0,degree_attack
0.5201900237529691,0.3972684085510689,0.0,degree_attack
0.5302850356294537,0.3853919239904988,0.0,degree_attack
0.5397862232779097,0.37232779097387175,0.0,degree_attack
0.5498812351543944,0.34441805225653205,0.0,degree_attack
0.5599762470308789,0.333729216152019,0.0,degree_attack
0.5700712589073634,0.3141330166270784,0.0,degree_attack
0.580166270783848,0.29513064133016625,0.0,degree_attack
0.5902612826603325,0.27197149643705465,0.0,degree_attack
0.5997624703087886,0.23931116389548693,0.0,degree_attack
0.6098574821852731,0.22802850356294538,0.0,degree_attack
0.6199524940617577,0.21912114014251782,0.0,degree_attack
0.6300475059382423,0.21021377672209027,0.0,degree_attack
0.6401425178147269,0.18527315914489312,0.0,degree_attack
0.6502375296912114,0.15558194774346792,0.0,degree_attack
0.6597387173396675,0.14133016627078385,0.0,degree_attack
0.669833729216152,0.12351543942992874,0.0,degree_attack
0.6799287410926366,0.10748218527315914,0.0,degree_attack
0.6900237529691211,0.10332541567695962,0.0,degree_attack
0.7001187648456056,0.0997624703087886,0.0,degree_attack
0.7102137767220903,0.08729216152019002,0.0,degree_attack
0.7197149643705463,0.054038004750593824,0.0,degree_attack
0.7298099762470309,0.027909738717339667,0.0,degree_attack
0.7399049881235155,0.02553444180522565,0.0,degree_attack
0.75,0.02553444180522565,0.0,degree_attack
0.7600950118764845,0.023752969121140142,0.0,degree_attack
0.7701900237529691,0.019002375296912115,0.0,degree_attack
0.7802850356294537,0.015439429928741092,0.0,degree_attack
0.7897862232779097,0.010688836104513063,0.0,degree_attack
0.7998812351543944,0.009501187648456057,0.0,degree_attack
0.8099762470308789,0.009501187648456057,0.0,degree_attack
0.8200712589073634,0.00831353919239905,0.0,degree_attack
0.830166270783848,0.0029691211401425177,0.0,degree_attack
0.8402612826603325,0.0029691211401425177,0.0,degree_attack
0.8497624703087886,0.0023752969121140144,0.0,degree_attack
0.8598574821852731,0.0023752969121140144,0.0,degree_attack
0.8699524940617577,0.0023752969121140144,0.0,degree_attack
0.8800475059382423,0.0023752969121140144,0.0,degree_attack
0.8901425178147269,0.0023752969121140144,0.0,degree_attack
0.9002375296912114,0.0023752969121140144,0.0,degree_attack
0.9097387173396675,0.0023752969121140144,0.0,degree_attack
0.919833729216152,0.0023752969121140144,0.0,degree_attack
0.9299287410926366,0.0023752969121140144,0.0,degree_attack
0.9400237529691211,0.0023752969121140144,0.0,degree_attack
0.9501187648456056,0.0023752969121140144,0.0,degree_attack
0.9602137767220903,0.0023752969121140144,0.0,degree_attack
0.9697149643705463,0.0005938242280285036,0.0,degree_attack
0.9798099762470309,0.0005938242280285036,0.0,degree_attack
0.9899049881235155,0.0005938242280285036,0.0,degree_attack
1.0,0.0,0.0,degree_attack
0.0,1.0,0.0,betweenness_attack
0.010095011876484561,0.9869358669833729,0.0,betweenness_attack
0.020190023752969122,0.9762470308788599,0.0,betweenness_attack
0.030285035629453682,0.9661520190023754,0.0,betweenness_attack
0.03978622327790974,0.9519002375296912,0.0,betweenness_attack
0.0498812351543943,0.9400237529691211,0.0,betweenness_attack
0.05997624703087886,0.9305225653206651,0.0,betweenness_attack
0.07007125890736342,0.918646080760095,0.0,betweenness_attack
0.08016627078384798,0.9038004750593824,0.0,betweenness_attack
0.09026128266033254,0.8907363420427553,0.0,betweenness_attack
0.0997624703087886,0.8800475059382423,0.0,betweenness_attack
0.10985748218527316,0.8675771971496437,0.0,betweenness_attack
0.11995249406175772,0.8557007125890737,0.0,betweenness_attack
0.13004750593824227,0.8444180522565321,0.0,betweenness_attack
0.14014251781472684,0.832541567695962,0.0,betweenness_attack
0.1502375296912114,0.8188836104513064,0.0,betweenness_attack
0.15973871733966746,0.8076009501187649,0.0,betweenness_attack
0.16983372921615203,0.7963182897862233,0.0,betweenness_attack
0.17992874109263657,0.7832541567695962,0.0,betweenness_attack
0.19002375296912113,0.7713776722090261,0.0,betweenness_attack
0.2001187648456057,0.7612826603325415,0.0,betweenness_attack
0.21021377672209027,0.751187648456057,0.0,betweenness_attack
0.21971496437054633,0.7410926365795725,0.0,betweenness_attack
0.22980997624703087,0.7286223277909739,0.0,betweenness_attack
0.23990498812351543,0.7161520190023754,0.0,betweenness_attack
0.25,0.7036817102137767,0.0,betweenness_attack
0.26009501187648454,0.6929928741092637,0.0,betweenness_attack
0.27019002375296913,0.6811163895486936,0.0,betweenness_attack
0.28028503562945367,0.667458432304038,0.0,betweenness_attack
0.28978622327790976,0.6579572446555819,0.0,betweenness_attack
0.2998812351543943,0.6460807600950119,0.0,betweenness_attack
0.30997624703087884,0.6353919239904988,0.0,betweenness_attack
0.32007125890736343,0.6241092636579573,0.0,betweenness_attack
0.33016627078384797,0.6116389548693587,0.0,betweenness_attack
0.34026128266033256,0.5973871733966746,0.0,betweenness_attack
0.3497624703087886,0.5855106888361045,0.0,betweenness_attack
0.35985748218527314,0.5712589073634204,0.0,betweenness_attack
0.36995249406175773,0.5587885985748219,0.0,betweenness_attack
0.38004750593824227,0.5480997624703088,0.0,betweenness_attack
0.39014251781472686,0.5314726840855107,0.0,betweenness_attack
0.4002375296912114,0.5195961995249406,0.0,betweenness_attack
0.40973871733966744,0.5095011876484561,0.0,betweenness_attack
0.41983372921615203,0.49465558194774345,0.0,betweenness_attack
0.42992874109263657,0.47921615201900236,0.0,betweenness_attack
0.44002375296912116,0.4673396674584323,0.0,betweenness_attack
0.4501187648456057,0.45546318289786225,0.0,betweenness_attack
0.46021377672209024,0.44358669833729214,0.0,betweenness_attack
0.46971496437054633,0.42755344418052255,0.0,betweenness_attack
0.47980997624703087,0.39608076009501186,0.0,betweenness_attack
0.48990498812351546,0.37707838479809974,0.0,betweenness_attack
0.5,0.36045130641330164,0.0,betweenness_attack
0.5100950118764845,0.34501187648456055,0.0,betweenness_attack
0.5201900237529691,0.32957244655581946,0.0,betweenness_attack
0.5302850356294537,0.30463182897862234,0.0,betweenness_attack
0.5397862232779097,0.28859857482185275,0.0,betweenness_attack
0.5498812351543944,0.27909738717339666,0.0,betweenness_attack
0.5599762470308789,0.2505938242280285,0.0,betweenness_attack
0.5700712589073634,0.23515439429928742,0.0,betweenness_attack
0.580166270783848,0.19714964370546317,0.0,betweenness_attack
0.5902612826603325,0.18824228028503562,0.0,betweenness_attack
0.5997624703087886,0.16448931116389548,0.0,betweenness_attack
0.6098574821852731,0.14667458432304037,0.0,betweenness_attack
0.6199524940617577,0.08788598574821853,0.0,betweenness_attack
0.6300475059382423,0.07719714964370546,0.0,betweenness_attack
0.6401425178147269,0.04691211401425178,0.0,betweenness_attack
0.6502375296912114,0.039192399049881234,0.0,betweenness_attack
0.6597387173396675,0.030285035629453682,0.0,betweenness_attack
0.669833729216152,0.017814726840855107,0.0,betweenness_attack
0.6799287410926366,0.0166270783847981,0.0,betweenness_attack
0.6900237529691211,0.014845605700712588,0.0,betweenness_attack
0.7001187648456056,0.011876484560570071,0.0,betweenness_attack
0.7102137767220903,0.011282660332541567,0.0,betweenness_attack
0.7197149643705463,0.011282660332541567,0.0,betweenness_attack
0.7298099762470309,0.011282660332541567,0.0,betweenness_attack
0.7399049881235155,0.010688836104513063,0.0,betweenness_attack
0.75,0.008907363420427554,0.0,betweenness_attack
0.7600950118764845,0.0059382422802850355,0.0,betweenness_attack
0.7701900237529691,0.005344418052256532,0.0,betweenness_attack
0.7802850356294537,0.005344418052256532,0.0,betweenness_attack
0.7897862232779097,0.005344418052256532,0.0,betweenness_attack
0.7998812351543944,0.005344418052256532,0.0,betweenness_attack
0.8099762470308789,0.005344418052256532,0.0,betweenness_attack
0.8200712589073634,0.005344418052256532,0.0,betweenness_attack
0.830166270783848,0.004156769596199525,0.0,betweenness_attack
0.8402612826603325,0.004156769596199525,0.0,betweenness_attack
0.8497624703087886,0.0029691211401425177,0.0,betweenness_attack
0.8598574821852731,0.0023752969121140144,0.0,betweenness_attack
0.8699524940617577,0.0023752969121140144,0.0,betweenness_attack
0.8800475059382423,0.0011876484560570072,0.0,betweenness_attack
0.8901425178147269,0.0011876484560570072,0.0,betweenness_attack
0.9002375296912114,0.0011876484560570072,0.0,betweenness_attack
0.9097387173396675,0.0011876484560570072,0.0,betweenness_attack
0.919833729216152,0.0011876484560570072,0.0,betweenness_attack
0.9299287410926366,0.0011876484560570072,0.0,betweenness_attack
0.9400237529691211,0.0011876484560570072,0.0,betweenness_attack
0.9501187648456056,0.0011876484560570072,0.0,betweenness_attack
0.9602137767220903,0.0011876484560570072,0.0,betweenness_attack
0.9697149643705463,0.0005938242280285036,0.0,betweenness_attack
0.9798099762470309,0.0005938242280285036,0.0,betweenness_attack
0.9899049881235155,0.0005938242280285036,0.0,betweenness_attack
1.0,0.0,0.0,betweenness_attack
