fraction_removed,relative_lcc_size,relative_lcc_std,strategy
0.8300506471581317,0.005064715813168261,0.0,betweenness_attack
0.8401800787844682,0.004501969611705121,0.0,betweenness_attack
0.8497467642093416,0.0016882386043894203,0.0,betweenness_attack
0.8598761958356781,0.0011254924029262803,0.0,betweenness_attack
0.8700056274620146,0.0011254924029262803,0.0,betweenness_attack
0.8801350590883511,0.0011254924029262803,0.0,betweenness_attack
0.8902644907146877,0.0011254924029262803,0.0,betweenness_attack
0.8998311761395611,0.0011254924029262803,0.0,betweenness_attack
0.9099606077658976,0.0011254924029262803,0.0,betweenness_attack
0.9200900393922341,0.0011254924029262803,0.0,betweenness_attack
0.9302194710185706,0.0011254924029262803,0.0,betweenness_attack
0.939786156443444,0.0011254924029262803,0.0,betweenness_attack
0.9499155880697805,0.0011254924029262803,0.0,betweenness_attack
0.960045019696117,0.0011254924029262803,0.0,betweenness_attack
0.9701744513224536,0.0011254924029262803,0.0,betweenness_attack
0.979741136747327,0.0011254924029262803,0.0,betweenness_attack
0.9898705683736635,0.0005627462014631402,0.0,betweenness_attack
1.0,0.0,0.0,betweenness_attack
0.0,1.0,0.0,disease_genes_attack
0.010129431626336522,0.9904333145751266,0.0,disease_genes_attack
0.020258863252673044,0.9808666291502532,0.0,disease_genes_attack
0.029825548677546426,0.9707371975239167,0.0,disease_genes_attack
0.03995498030388295,0.9606077658975802,0.0,disease_genes_attack
0.05008441193021947,0.9499155880697805,0.0,disease_genes_attack
0.06021384355655599,0.9386606640405177,0.0,disease_genes_attack
0.06978052898142938,0.9290939786156444,0.0,disease_genes_attack
0.0799099606077659,0.9178390545863815,0.0,disease_genes_attack
0.09003939223410241,0.9071468767585819,0.0,disease_genes_attack
0.10016882386043895,0.8970174451322454,0.0,disease_genes_attack
0.10973550928531232,0.8868880135059088,0.0,disease_genes_attack
0.11986494091164884,0.8756330894766461,0.0,disease_genes_attack
0.12999437253798538,0.8655036578503095,0.0,disease_genes_attack
0.14012380416432188,0.8542487338210467,0.0,disease_genes_attack
0.1502532357906584,0.8441193021947102,0.0,disease_genes_attack
0.1598199212155318,0.8339898705683737,0.0,disease_genes_attack
0.16994935284186832,0.8227349465391108,0.0,disease_genes_attack
0.18007878446820483,0.8114800225098481,0.0,disease_genes_attack
0.19020821609454136,0.8002250984805852,0.0,disease_genes_attack
0.19977490151941474,0.7906584130557118,0.0,disease_genes_attack
0.20990433314575127,0.7794034890264491,0.0,disease_genes_attack
0.22003376477208778,0.7687113111986494,0.0,disease_genes_attack
0.2301631963984243,0.7585818795723129,0.0,disease_genes_attack
0.23972988182329769,0.7484524479459763,0.0,disease_genes_attack
0.24985931344963422,0.7371975239167136,0.0,disease_genes_attack
0.25998874507597075,0.7253798536859877,0.0,disease_genes_attack
0.27011817670230726,0.7141249296567248,0.0,disease_genes_attack
0.28024760832864376,0.7039954980303883,0.0,disease_genes_attack
0.28981429375351714,0.6927405740011255,0.0,disease_genes_attack
0.2999437253798537,0.6826111423747889,0.0,disease_genes_attack
0.3100731570061902,0.6719189645469893,0.0,disease_genes_attack
0.3202025886325267,0.658975801913337,0.0,disease_genes_attack
0.3297692740574001,0.6482836240855374,0.0,disease_genes_attack
0.33989870568373665,0.6381541924592009,0.0,disease_genes_attack
0.35002813731007315,0.6257737760270118,0.0,disease_genes_attack
0.36015756893640966,0.6077658975801913,0.0,disease_genes_attack
0.3697242543612831,0.5948227349465391,0.0,disease_genes_attack
0.3798536859876196,0.5790658413055711,0.0,disease_genes_attack
0.3899831176139561,0.5649971862689926,0.0,disease_genes_attack
0.4001125492402926,0.554305008441193,0.0,disease_genes_attack
0.41024198086662916,0.5419245920090039,0.0,disease_genes_attack
0.41980866629150254,0.5317951603826674,0.0,disease_genes_attack
0.42993809791783905,0.5205402363534046,0.0,disease_genes_attack
0.44006752954417555,0.5047833427124367,0.0,disease_genes_attack
0.4501969611705121,0.494091164884637,0.0,disease_genes_attack
0.4597636465953855,0.48283624085537424,0.0,disease_genes_attack
0.469893078221722,0.4704558244231851,0.0,disease_genes_attack
0.4800225098480585,0.4586381541924592,0.0,disease_genes_attack
0.49015194147439506,0.4434440067529544,0.0,disease_genes_attack
0.49971862689926844,0.4305008441193022,0.0,disease_genes_attack
0.509848058525605,0.4181204276871131,0.0,disease_genes_attack
0.5199774901519415,0.3972988182329769,0.0,disease_genes_attack
0.530106921778278,0.3798536859876196,0.0,disease_genes_attack
0.5402363534046145,0.3657850309510411,0.0,disease_genes_attack
0.5498030388294879,0.34608891389983115,0.0,disease_genes_attack
0.5599324704558244,0.3280810354530107,0.0,disease_genes_attack
0.5700619020821609,0.3202025886325267,0.0,disease_genes_attack
0.5801913337084975,0.29431626336522226,0.0,disease_genes_attack
0.5897580191333709,0.2746201463140124,0.0,disease_genes_attack
0.5998874507597074,0.25717501406865506,0.0,disease_genes_attack
0.6100168823860439,0.2284749577940349,0.0,disease_genes_attack
0.6201463140123804,0.21947101857062465,0.0,disease_genes_attack
0.6302757456387169,0.19696117051209905,0.0,disease_genes_attack
0.6398424310635903,0.1654473832301632,0.0,disease_genes_attack
0.6499718626899268,0.1277433877321328,0.0,disease_genes_attack
0.6601012943162634,0.0911648846370287,0.0,disease_genes_attack
0.6702307259425999,0.0827236916150816,0.0,disease_genes_attack
0.6797974113674733,0.07878446820483961,0.0,disease_genes_attack
0.6899268429938098,0.07653348339898705,0.0,disease_genes_attack
0.7000562746201463,0.05852560495216657,0.0,disease_genes_attack
0.7101857062464828,0.030388294879009566,0.0,disease_genes_attack
0.7197523916713562,0.025886325267304444,0.0,disease_genes_attack
0.7298818232976927,0.025323579065841307,0.0,disease_genes_attack
0.7400112549240293,0.015756893640967922,0.0,disease_genes_attack
0.7501406865503658,0.009003939223410242,0.0,disease_genes_attack
0.7602701181767023,0.009003939223410242,0.0,disease_genes_attack
0.7698368036015757,0.006752954417557681,0.0,disease_genes_attack
0.7799662352279122,0.006752954417557681,0.0,disease_genes_attack
0.7900956668542487,0.006752954417557681,0.0,disease_genes_attack
0.8002250984805852,0.006752954417557681,0.0,disease_genes_attack
0.8097917839054586,0.0039392234102419805,0.0,disease_genes_attack
0.8199212155317952,0.0033764772087788407,0.0,disease_genes_attack
0.8300506471581317,0.0033764772087788407,0.0,disease_genes_attack
0.8401800787844682,0.0033764772087788407,0.0,disease_genes_attack
0.8497467642093416,0.0016882386043894203,0.0,disease_genes_attack
0.8598761958356781,0.0016882386043894203,0.0,disease_genes_attack
0.8700056274620146,0.0016882386043894203,0.0,disease_genes_attack
0.8801350590883511,0.0016882386043894203,0.0,disease_genes_attack
0.8902644907146877,0.0016882386043894203,0.0,disease_genes_attack
0.8998311761395611,0.0016882386043894203,0.0,disease_genes_attack
0.9099606077658976,0.0016882386043894203,0.0,disease_genes_attack
0.9200900393922341,0.0011254924029262803,0.0,disease_genes_attack
0.9302194710185706,0.0011254924029262803,0.0,disease_genes_attack
0.939786156443444,0.0011254924029262803,0.0,disease_genes_attack
0.9499155880697805,0.0011254924029262803,0.0,disease_genes_attack
0.960045019696117,0.0005627462014631402,0.0,disease_genes_attack
0.9701744513224536,0.0005627462014631402,0.0,disease_genes_attack
0.979741136747327,0.0005627462014631402,0.0,disease_genes_attack
0.9898705683736635,0.0005627462014631402,0.0,disease_genes_attack
1.0,0.0005627462014631402,0.0,disease_genes_attack
